id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total
order_8304,user_781,2025-06-16,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,1,364.24,0,364.24
order_8305,user_2617,2025-05-13,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,337.74,0,337.74
order_8306,user_1040,2025-03-28,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,271.83,0,543.66
order_8307,user_726,2025-01-08,Argentina,desktop,organic,Jacket-Winter-M,Moda,1,464.78,10,454.78
order_8308,user_4147,2025-05-05,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,2,238.93,10,467.85
order_8309,user_3703,2025-04-20,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,490.29,0,490.29
order_8310,user_7402,2025-01-27,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,472.76,10,462.76
order_8311,user_364,2025-03-08,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,189.47,5,373.94
order_8312,user_1118,2025-06-08,Colombia,mobile,social,Blender-XL-Red,Hogar,2,289.08,0,578.16
order_8313,user_6952,2025-05-26,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,2,57.88,0,115.77
order_8314,user_5746,2025-05-20,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,71.65,10,61.65
order_8315,user_1329,2025-01-09,Mexico,desktop,organic,Tablet-Standard-64GB,Electronica,1,333.19,5,328.19
order_8316,user_1808,2025-04-05,Argentina,mobile,social,Phone-Pro-128GB,Electronica,2,179.29,0,358.58
order_8317,user_3373,2025-02-03,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,1,110.33,0,110.33
order_8318,user_6513,2025-01-22,Argentina,desktop,social,Jacket-Winter-M,Moda,2,497.75,5,990.49
order_8319,user_2114,2025-04-04,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,2,499.62,0,999.24
order_8320,user_2971,2025-01-01,Colombia,desktop,social,Phone-Pro-128GB,Electronica,1,158.04,10,148.04
order_8321,user_7258,2025-04-15,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,62.86,0,62.86
order_8322,user_987,2025-05-15,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,138.15,0,138.15
order_8323,user_7601,2025-03-27,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,388.08,5,771.16
order_8324,user_6595,2025-02-09,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,331.76,5,326.76
order_8325,user_3506,2025-06-16,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,375.89,0,751.78
order_8326,user_6177,2025-06-14,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,457.53,0,457.53
order_8327,user_6064,2025-03-16,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,1,45.02,0,45.02
order_8328,user_3609,2025-01-02,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,238.89,15,462.78
order_8329,user_7378,2025-03-20,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,215.7,10,205.7
order_8330,user_3685,2025-01-31,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,368.29,0,368.29
order_8331,user_4354,2025-03-23,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,479.43,0,479.43
order_8332,user_7726,2025-01-19,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,228.37,5,223.37
order_8333,user_4354,2025-05-04,Mexico,mobile,social,Blender-XL-Red,Hogar,1,191.47,5,186.47
order_8334,user_5027,2025-03-22,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,2,308.94,0,617.87
order_8335,user_5847,2025-01-25,mexico,mobile,organic,Blender-XL-Red,Hogar,1,152.07,0,152.07
order_8336,user_2940,2025-05-08,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,84.72,0,84.72
order_8337,user_3122,2025-02-20,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,2,274.14,5,543.28
order_8338,user_7988,2025-01-19,Colombia,mobile,social,Blender-XL-Red,Hogar,1,112.99,10,102.99
order_8339,user_6736,2025-03-31,colombia,mobile,social,Vacuum-Pro-Black,Hogar,1,80.23,0,80.23
order_8340,user_3956,2025-04-18,argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,232.98,0,465.95
order_8341,user_5916,2025-05-28,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,292.75,10,575.5
order_8342,user_3452,2025-02-15,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,128.38,10,118.38
order_8343,user_7436,2025-02-07,Mexico,desktop,social,Jacket-Winter-M,Moda,1,118.03,10,108.03
order_8344,user_971,2025-06-09,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,409.25,0,818.5
order_8345,user_4737,2025-05-30,Argentina,mobile,social,Blender-XL-Red,Hogar,1,370.22,15,355.22
order_8346,user_2308,2025-01-19,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,163.68,5,322.36
order_8347,user_7734,2025-05-13,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,270.08,5,535.17
order_8348,user_5457,2025-02-23,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,462.58,5,920.16
order_8349,user_1249,2025-02-18,Colombia,mobile,organic,Jacket-Winter-M,Moda,1,407.29,10,397.29
order_8350,user_1764,2025-02-17,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,192.7,0,192.7
order_8351,user_177,2025-03-21,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,23.98,0,47.96
order_8352,user_409,2025-04-25,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,296.16,0,296.16
order_8353,user_7702,2025-06-05,mexico,desktop,organic,Blender-XL-Red,Hogar,1,58.37,0,58.37
order_8354,user_1925,2025-03-11,Argentina,desktop,organic,Sneakers-Urban-42,Moda,2,486.9,0,973.81
order_8355,user_2941,2025-01-07,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,393.23,0,393.23
order_8356,user_1221,2025-05-17,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,139.63,10,129.63
order_8357,user_7317,2025-02-02,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,172.74,0,172.74
order_8358,user_5045,2025-03-22,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,1,415.2,15,400.2
order_8359,user_3966,2025-01-02,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,2,219.74,0,439.48
order_8360,user_5225,2025-05-01,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,1,290.97,15,275.97
order_8361,user_1900,2025-01-20,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,478.58,0,478.58
order_8362,user_7041,2025-06-05,mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,164.97,0,329.93
order_8363,user_2008,2025-05-01,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,422.46,10,834.92
order_8364,user_6434,2025-06-26,Mexico,desktop,organic,Jacket-Winter-M,Moda,2,406.08,10,802.15
order_8365,user_420,2025-04-02,mexico,desktop,organic,Tablet-Standard-64GB,Electronica,2,440.86,5,876.73
order_8366,user_953,2025-06-27,Argentina,desktop,social,Phone-Pro-128GB,Electronica,1,399.65,0,399.65
order_8367,user_2821,2025-06-18,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,378.25,5,373.25
order_8368,user_4981,2025-05-18,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,139.6,0,279.2
order_8369,user_501,2025-01-21,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,2,30.06,10,50.12
order_8370,user_4748,2025-04-09,Argentina,mobile,social,Blender-XL-Red,Hogar,1,497.87,5,492.87
order_8371,user_5294,2025-03-07,colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,2,231.31,0,462.63
order_8372,user_3896,2025-01-19,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,373.38,15,731.75
order_8373,user_5051,2025-04-01,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,95.82,0,95.82
order_8374,user_1209,2025-03-30,Colombia,mobile,organic,Tablet-Standard-64GB,Electronica,1,260.58,5,255.58
order_8375,user_7735,2025-01-21,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,1,417.21,10,407.21
order_8376,user_1482,2025-01-25,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,454.74,5,449.74
order_8377,user_393,2025-04-26,Colombia,mobile,social,Jacket-Winter-M,Moda,2,345.51,10,681.03
order_8378,user_3099,2025-06-08,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,2,447.11,10,884.23
order_8379,user_205,2025-04-04,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,23.03,0,46.06
order_8380,user_7717,2025-06-20,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,1,261.06,15,246.06
order_8381,user_2327,2025-04-12,colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,60.19,0,120.38
order_8382,user_105,2025-05-06,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,262.94,5,520.87
order_8383,user_830,2025-01-01,argentina,mobile,organic,Tablet-Standard-64GB,Electronica,1,48.42,10,38.42
order_8384,user_2306,2025-01-03,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,145.75,0,291.5
order_8385,user_5109,2025-01-04,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,116.74,5,228.48
order_8386,user_2601,2025-03-23,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,292.16,5,579.32
order_8387,user_1521,2025-01-31,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,2,397.71,10,785.41
order_8388,user_4121,2025-01-05,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,293.69,10,577.39
order_8389,user_3809,2025-03-05,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,237.29,0,474.58
order_8390,user_6257,2025-05-20,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,273.22,0,273.22
order_8391,user_5194,2025-01-21,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,102.04,0,102.04
order_8392,user_6835,2025-01-07,Argentina,mobile,organic,Blender-XL-Red,Hogar,2,279.85,0,559.7
order_8393,user_2628,2025-05-31,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,259.23,0,518.45
order_8394,user_4610,2025-02-11,Mexico,desktop,organic,Jacket-Winter-M,Moda,1,173.45,0,173.45
order_8395,user_4620,2025-01-11,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,2,496.36,0,992.73
order_8396,user_5360,2025-04-06,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,98.59,5,93.59
order_8397,user_1846,2025-05-20,Argentina,mobile,organic,Jacket-Winter-M,Moda,2,347.2,5,689.41
order_8398,user_2213,2025-06-25,Colombia,mobile,social,Blender-XL-Red,Hogar,2,232.14,5,459.27
order_8399,user_3616,2025-06-10,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,168.92,0,337.83
order_8400,user_2483,2025-01-06,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,163.24,0,326.48
order_8401,user_4304,2025-05-17,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,405.79,10,801.58
order_8402,user_5087,2025-02-08,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,2,349.33,0,698.66
order_8403,user_6943,2025-02-10,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,170.56,0,170.56
order_8404,user_5980,2025-03-28,mexico,desktop,social,Phone-Pro-128GB,Electronica,1,338.36,10,328.36
order_8405,user_6849,2025-04-08,Mexico,desktop,social,Blender-XL-Red,Hogar,2,23.96,5,42.93
order_8406,user_1776,2025-04-22,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,382.99,5,760.98
order_8407,user_7793,2025-02-22,Colombia,mobile,organic,Sneakers-Urban-42,Moda,1,152.75,0,152.75
order_8408,user_7701,2025-03-02,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,2,242.58,0,485.15
order_8409,user_5873,2025-04-17,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,2,117.93,0,235.86
order_8410,user_3915,2025-01-15,Argentina,mobile,social,Phone-Pro-128GB,Electronica,2,97.34,15,179.68
order_8411,user_5766,2025-06-04,Colombia,desktop,social,Phone-Pro-128GB,Electronica,2,103.05,0,206.1
order_8412,user_6619,2025-03-18,Mexico,desktop,organic,Blender-XL-Red,Hogar,1,402.2,0,402.2
order_8413,user_1525,2025-01-06,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,155.09,10,145.09
order_8414,user_4073,2025-05-10,Colombia,mobile,social,Jacket-Winter-M,Moda,2,144.35,10,278.71
order_8415,user_3194,2025-04-21,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,43.7,15,72.41
order_8416,user_5738,2025-05-10,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,24.45,5,43.91
order_8417,user_7630,2025-06-04,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,173.08,10,163.08
order_8418,user_6503,2025-01-11,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,418.47,10,826.94
order_8419,user_2584,2025-01-11,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,90.07,0,180.14
order_8420,user_2601,2025-01-31,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,120.42,0,240.84
order_8421,user_4054,2025-06-07,mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,327.07,0,654.13
order_8422,user_3270,2025-06-27,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,217.67,0,217.67
order_8423,user_5577,2025-03-14,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,282.67,0,565.35
order_8424,user_3406,2025-01-21,mexico,mobile,social,Jacket-Winter-M,Moda,2,56.05,10,102.09
order_8425,user_1805,2025-06-24,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,1,303.37,0,303.37
order_8426,user_1710,2025-02-07,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,216.93,0,216.93
order_8427,user_3876,2025-04-07,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,1,147.02,0,147.02
order_8428,user_3432,2025-03-27,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,2,315.3,0,630.6
order_8429,user_2020,2025-05-22,Mexico,mobile,social,Jacket-Winter-M,Moda,1,48.27,15,33.27
order_8430,user_1858,2025-01-13,Colombia,mobile,social,Jacket-Winter-M,Moda,1,377.67,5,372.67
order_8431,user_2781,2025-04-13,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,2,249.81,0,499.63
order_8432,user_5174,2025-06-18,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,143.35,5,281.7
order_8433,user_607,2025-06-02,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,2,77.23,15,139.46
order_8434,user_6366,2025-01-09,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,2,246.6,15,478.21
order_8435,user_4070,2025-04-27,Mexico,mobile,paid_search,Blender-XL-Red,Hogar,1,68.96,0,68.96
order_8436,user_4429,2025-06-22,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,94.43,10,178.87
order_8437,user_2936,2025-02-07,colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,378.87,10,747.74
order_8438,user_5737,2025-02-27,Mexico,mobile,organic,Blender-XL-Red,Hogar,2,368.49,0,736.98
order_8439,user_2334,2025-05-01,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,345.3,10,335.3
order_8440,user_6578,2025-05-02,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,2,328.5,0,656.99
order_8441,user_1078,2025-03-11,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,239.92,0,479.84
order_8442,user_6586,2025-03-13,Colombia,mobile,social,Jacket-Winter-M,Moda,2,103.73,15,192.46
order_8443,user_4976,2025-06-28,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,55.65,0,55.65
order_8444,user_1680,2025-01-15,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,233.46,10,223.46
order_8445,user_1930,2025-06-23,Argentina,mobile,social,Blender-XL-Red,Hogar,1,347.36,15,332.36
order_8446,user_6655,2025-02-05,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,416.51,5,828.01
order_8447,user_412,2025-02-20,argentina,mobile,social,Vacuum-Pro-Black,Hogar,1,333.74,15,318.74
order_8448,user_3009,2025-01-17,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,402.96,10,795.92
order_8449,user_4620,2025-01-19,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,430.08,0,860.17
order_8450,user_3431,2025-05-27,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,2,247.3,10,484.61
order_8451,user_6038,2025-03-04,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,2,282.19,0,564.38
order_8452,user_6540,2025-04-18,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,29.53,5,54.07
order_8453,user_186,2025-05-05,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,391.98,0,391.98
order_8454,user_3601,2025-04-15,Argentina,desktop,social,Phone-Pro-128GB,Electronica,1,198.4,0,198.4
order_8455,user_6802,2025-04-15,Mexico,mobile,social,Blender-XL-Red,Hogar,2,109.91,10,209.83
order_8456,user_7042,2025-03-25,Mexico,desktop,social,Blender-XL-Red,Hogar,2,230.86,10,451.72
order_8457,user_6808,2025-05-28,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,407.18,0,407.18
order_8458,user_6549,2025-01-01,Mexico,desktop,organic,Blender-XL-Red,Hogar,2,478.28,0,956.56
order_8459,user_3720,2025-01-04,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,169.18,0,169.18
order_8460,user_6255,2025-04-09,mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,367.65,0,735.31
order_8461,user_5891,2025-05-17,Colombia,mobile,organic,Sneakers-Urban-42,Moda,1,106.09,0,106.09
order_8462,user_514,2025-02-03,Mexico,desktop,organic,Jacket-Winter-M,Moda,2,348.36,5,691.71
order_8463,user_4915,2025-05-23,Colombia,mobile,organic,Jacket-Winter-M,Moda,1,473.59,10,463.59
order_8464,user_6286,2025-01-02,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,1,443.26,0,443.26
order_8465,user_6608,2025-04-10,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,1,479.23,10,469.23
order_8466,user_4284,2025-01-13,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,221.53,10,433.06
order_8467,user_3718,2025-01-14,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,443.27,0,443.27
order_8468,user_5457,2025-01-11,Mexico,desktop,social,Jacket-Winter-M,Moda,1,116.45,5,111.45
order_8469,user_3282,2025-03-03,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,442.51,10,875.03
order_8470,user_6003,2025-01-03,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,166.31,10,156.31
order_8471,user_5318,2025-02-03,Argentina,desktop,social,Jacket-Winter-M,Moda,1,199.69,15,184.69
order_8472,user_4960,2025-06-14,mexico,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,251.66,0,503.32
order_8473,user_7084,2025-06-12,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,496.26,5,987.52
order_8474,user_1638,2025-01-03,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,1,411.6,5,406.6
order_8475,user_5993,2025-05-31,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,21.64,15,6.64
order_8476,user_4851,2025-02-25,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,451.14,5,897.27
order_8477,user_782,2025-06-01,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,245.64,5,486.29
order_8478,user_3004,2025-02-12,mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,155.2,5,305.4
order_8479,user_3151,2025-03-02,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,1,152.46,10,142.46
order_8480,user_1513,2025-02-06,Mexico,desktop,social,Blender-XL-Red,Hogar,2,333.38,5,661.76
order_8481,user_2100,2025-01-06,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,440.06,0,440.06
order_8482,user_3837,2025-03-28,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,430.29,10,850.58
order_8483,user_835,2025-02-21,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,1,306.15,10,296.15
order_8484,user_428,2025-04-28,Colombia,desktop,social,Jacket-Winter-M,Moda,1,429.8,0,429.8
order_8485,user_4472,2025-05-26,Mexico,desktop,organic,Tablet-Standard-64GB,Electronica,2,392.29,0,784.58
order_8486,user_5574,2025-06-02,Mexico,desktop,social,Jacket-Winter-M,Moda,2,155.12,0,310.24
order_8487,user_3038,2025-01-29,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,205.41,5,405.82
order_8488,user_2654,2025-02-17,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,351.98,0,351.98
order_8489,user_7715,2025-01-11,argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,420.39,0,840.77
order_8490,user_7629,2025-05-17,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,248.69,0,497.39
order_8491,user_6918,2025-02-04,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,381.39,0,762.78
order_8492,user_1764,2025-04-29,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,2,308.45,10,606.91
order_8493,user_7032,2025-05-07,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,272.54,5,267.54
order_8494,user_909,2025-06-19,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,165.77,0,331.55
order_8495,user_1546,2025-03-11,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,212.21,0,212.21
order_8496,user_315,2025-06-01,Colombia,mobile,social,Jacket-Winter-M,Moda,1,408.04,5,403.04
order_8497,user_3406,2025-01-12,Mexico,mobile,social,Jacket-Winter-M,Moda,1,234.94,10,224.94
order_8498,user_5378,2025-05-23,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,66.85,10,56.85
order_8499,user_3072,2025-03-14,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,463.5,5,922.01
order_8500,user_4060,2025-03-26,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,2,383.76,0,767.53
order_8501,user_7444,2025-01-24,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,279.84,5,554.69
order_8502,user_6081,2025-01-05,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,300.89,0,300.89
order_8503,user_4460,2025-01-31,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,36.55,5,31.55
order_8504,user_4127,2025-06-02,Argentina,desktop,organic,Jacket-Winter-M,Moda,2,445.25,10,880.5
order_8505,user_6054,2025-06-11,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,420.71,0,841.43
order_8506,user_7114,2025-02-24,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,445.78,10,435.78
order_8507,user_1568,2025-03-14,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,126.87,0,253.73
order_8508,user_4950,2025-04-12,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,2,234.8,5,464.6
order_8509,user_6218,2025-02-10,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,483.49,0,966.99
